Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
Lokiverse 2.0,Leo (Original Motion Picture Soundtrack),Anirudh Ravichander,19/10/23,114193,58,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.641,0.782,1,-6.228,1,0.0456,0.00069,0.652,0.0767,0.376,93.006,4
Glimpse of Harold Das,Leo (Original Motion Picture Soundtrack),Anirudh Ravichander,19/10/23,42782,40,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.581,0.818,11,-7.822,0,0.134,0.00267,0.854,0.121,0.074,172.581,3
Interval Fight - Background Score,Master (Original Background Score),Anirudh Ravichander,8/2/21,130972,48,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.621,0.964,9,-7.654,1,0.0724,0.392,0.794,0.354,0.511,99.961,4
I'm Waiting - Background Score,Master (Original Background Score),Anirudh Ravichander,8/2/21,76000,40,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.551,0.407,4,-11.898,0,0.0392,0.0982,0.507,0.0922,0.0885,99.976,4
Yaar Indha Saalai Oram,Thalaivaa (Original Motion Picture Soundtrack),G. V. Prakash;Saindhavi;Na.Muthukumar,21/6/13,315493,68,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,devotional,bhajan",0.471,0.453,4,-8.354,0,0.0971,0.275,0.0000402,0.244,0.587,116.013,4
Verasa Pogayile,Jilla (Original Music Picture Soundtrack),D. Imman,21/12/13,256800,51,FALSE,"tamil pop,tamil dance,kollywood",0.597,0.522,2,-5.349,0,0.0417,0.296,0,0.0709,0.499,149.969,3
Jingunamani,Jilla (Original Music Picture Soundtrack),Ranjith Govind;Sunidhi Chauhan,21/12/13,258000,60,FALSE,"tamil dance,telugu pop,tollywood,tamil pop,kollywood,bollywood,desi,hindi pop",0.804,0.815,0,-4.424,1,0.0539,0.279,0.000451,0.0948,0.968,120.009,4
Jilla Theme,Jilla (Original Music Picture Soundtrack),Santhosh Hariharan;Deepak Blue;Anand;Shenbagaraj,21/12/13,184695,50,FALSE,"kollywood,tamil pop,tollywood,telugu pop,tamil dance",0.842,0.921,10,-5.255,0,0.0554,0.317,0.00131,0.352,0.834,115.01,4
"Ordinary Person (From ""Leo"")","Ordinary Person (From ""Leo"")",Anirudh Ravichander;Nikhita Gandhi,24/10/23,139200,62,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi pop",0.724,0.851,4,-6.068,0,0.0297,0.00196,0.038,0.0513,0.81,99.998,4
Mirage - for Assassin's Creed Mirage,Mirage (for Assassin's Creed Mirage),OneRepublic;Assassin's Creed;Mishaal Tamer,22/9/23,133183,54,FALSE,"soft pop,sea shanties,soundtrack",0.548,0.698,1,-5.884,1,0.0378,0.0165,0.000083,0.158,0.399,167.032,4
I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,12/11/21,219760,71,FALSE,,0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,4
Local Boys,Ethir Neechal (Original Motion Picture Soundtrack),Anirudh Ravichander;Dhanush;Velmurugan;R.S. Durai Senthilkumar,15/12/12,274426,60,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.68,0.86,1,-4.061,1,0.0497,0.0182,0,0.563,0.565,90.015,4
"Ratata (From ""Leo"")","Ratata (From ""Leo"")",Anirudh Ravichander,9/11/23,131612,56,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.489,0.862,1,-7.165,1,0.0453,0.000203,0.781,0.239,0.412,93.067,4
Houdini,Houdini,Dua Lipa,9/11/23,185917,43,FALSE,pop,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
Iravaaga Nee,Idu Enna Maayam (Original Motion Picture Soundtrack),G. V. Prakash;Saindhavi;Na.Muthukumar,6/4/15,349657,56,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,devotional,bhajan",0.327,0.367,1,-10.027,0,0.039,0.897,0.00000365,0.386,0.274,94.965,4
Kalaattaakaaran,King of Kotha (Tamil) [Original Motion Picture Soundtrack],Jakes Bejoy;Benny Dayal;Haritha Balakrishnan,23/8/23,251999,36,FALSE,"malayalam pop,mollywood,malayalam hip hop,bollywood,desi,hindi pop",0.486,0.736,11,-7.763,0,0.111,0.0644,0.000397,0.102,0.31,194.973,3
"People of Kotha (From ""King of Kotha"")","People of Kotha (From ""King of Kotha"")",Jakes Bejoy;Travis King,23/6/23,91500,46,FALSE,"malayalam pop,mollywood,malayalam hip hop",0.562,0.847,1,-5.433,1,0.0487,0.0115,0.000573,0.316,0.366,89.984,4
You (with Marshmello & Vance Joy),You (with Marshmello & Vance Joy),benny blanco;Marshmello;Vance Joy,29/1/21,169632,50,FALSE,"edm,folk pop",0.668,0.563,11,-6.433,1,0.0522,0.0493,0,0.119,0.305,103.116,4
Nenjinile,Uyire (Original Motion Picture Soundtrack),S. Janaki,21/8/98,302367,59,FALSE,"kannada pop,tamil pop,telugu pop,sandalwood",0.753,0.577,9,-14.632,1,0.0552,0.229,0.000279,0.0966,0.705,141.979,4
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),Popular (Music from the HBO Original Series),The Weeknd;Playboi Carti;Madonna,2/6/23,215466,83,TRUE,rage rap,0.854,0.674,1,-6.23,1,0.184,0.0517,0.0000853,0.509,0.848,99.022,4
"I'm Scared (From ""Leo"")","I'm Scared (From ""Leo"")",Anirudh Ravichander,27/10/23,145641,52,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.83,0.658,1,-8.794,1,0.102,0.00454,0.18,0.0689,0.243,116.97,4
Ennai Saaithaalae,Endrendrum Punnagai (Original Motion Picture Soundtrack),Harris Jayaraj;Hariharan;Shreya Ghoshal,28/10/13,329173,52,FALSE,"tamil pop,kollywood,tamil dance,bhajan,ghazal,devotional,telugu pop,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop",0.68,0.419,2,-9.157,1,0.031,0.295,0.00000574,0.097,0.181,92.015,4
"What a Karavaad (From ""Velai Illa Pattadhaari"")",Rockstar Anirudh Special,Anirudh Ravichander;Dhanush,24/2/23,269933,19,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.525,0.773,6,-6.351,0,0.32,0.067,0,0.892,0.502,112.146,3
Idhazhin Oram - The Innocence of Love,3 (Original Motion Picture Soundtrack),Anirudh Ravichander;Ajesh;Aishwarya R Dhanush,23/12/11,204866,72,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.65,0.783,7,-6.197,0,0.0377,0.22,0.00000371,0.182,0.302,109.959,4
"Kalaastar (From ""Honey 3.0"")","Kalaastar (From ""Honey 3.0"")",Yo Yo Honey Singh;Rony Ajnali;Gill Machhrai,15/10/23,207789,53,FALSE,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",0.812,0.832,1,-3.333,0,0.0499,0.0659,0,0.0719,0.594,94.973,4
Nee Oru Kadhal Sangeetham,Nayagan (Original Motion Picture Soundtrack),Mano;K. S. Chithra,21/10/87,272272,39,FALSE,"tamil pop,kannada pop,telugu pop,tamil dance,malayalam pop,mollywood,devotional,sandalwood",0.689,0.502,2,-7.917,1,0.0316,0.883,0.00361,0.112,0.801,91.502,4
Kadhal Kasukuthaiyya,Aan Paavam (Original Motion Picture Soundtrack),Ilaiyaraaja,1/1/85,270946,28,FALSE,"tamil pop,kollywood",0.76,0.745,7,-6.764,1,0.164,0.476,0.00000227,0.08,0.747,100.224,4
Vennilave Vennilave Vinnai,Minsara Kanavu (Original Motion Picture Soundtrack),A.R. Rahman;Vairamuthu;Hariharan;Sadhana Sargam,1/1/97,351720,63,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil dance,bhajan,ghazal,devotional,telugu pop",0.634,0.32,6,-12.349,1,0.0305,0.412,0,0.153,0.639,91.016,4
Vilambara Idaiveli,Imaikkaa Nodigal (Original Motion Picture Soundtrack),Hiphop Tamizha;Srinisha Jayaseelan;Sudarshan Ashok;Christopher Stanley,27/6/18,273396,48,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.631,0.818,9,-3.922,1,0.0338,0.11,0,0.091,0.551,108.065,4
"Arjan Vailly (From ""ANIMAL"")","Arjan Vailly (From ""ANIMAL"")",Manan Bhardwaj;Bhupinder Babbal,18/11/23,182170,62,FALSE,"bhajan,hindi pop,desi pop",0.532,0.825,3,-3.239,0,0.0798,0.241,0,0.31,0.878,75.723,4
Cheri Cheri Lady,"You' re My Heart, You' re My Soul",Modern Talking,28/4/93,225840,26,FALSE,"europop,italo disco,eurodance",0.428,0.723,10,-10.618,1,0.0348,0.49,0.00214,0.331,0.861,114.15,4
Ale Ale,Boys (Orignal Motion Picture Soundtrack),Karthik;A.R. Rahman;Chitra Sivaraman;Kabilan,14/4/03,386008,56,FALSE,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,mollywood,tamil dance,bollywood,sufi,hindi pop,desi",0.686,0.689,10,-9.121,0,0.175,0.0201,0.00000156,0.0504,0.732,86.961,4
Pehle Bhi Main,ANIMAL (Deluxe Edition Album),Vishal Mishra;Raj Shekhar,23/1/24,250158,27,FALSE,"bollywood,hindi pop,desi",0.413,0.406,10,-10.23,0,0.0353,0.768,0.00000222,0.107,0.281,76.944,4
Incomplete,Never Gone,Backstreet Boys,14/6/05,239586,67,FALSE,,0.437,0.589,4,-4.834,1,0.0331,0.231,0,0.0768,0.165,133.631,4
Kan Pesum Varthaigal,7/G Rainbow Colony (Original Motion Picture Soundtrack),Yuvan Shankar Raja;Karthik,28/3/13,348290,58,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",0.77,0.731,10,-9.328,0,0.0597,0.0811,0.0255,0.0746,0.856,80.99,4
Satranga,ANIMAL (Deluxe Edition Album),Arijit Singh;Shreyas Puranik;Siddharth - Garima,23/1/24,271169,20,FALSE,"hindi pop,bollywood,desi,bangla pop,sufi,gujarati garba",0.273,0.405,0,-5.81,1,0.0298,0.735,0,0.189,0.534,89.48,3
Kashmir,ANIMAL (Deluxe Edition Album),Manan Bhardwaj;Shreya Ghoshal,23/1/24,216084,26,FALSE,"bhajan,hindi pop,desi pop,bollywood,desi,kannada pop,marathi pop,bangla pop",0.577,0.244,9,-11.11,0,0.494,0.979,0,0.0805,0.338,105.438,5
Saari Duniya Jalaa Denge,ANIMAL,Jaani;B Praak,24/11/23,182348,61,FALSE,"punjabi pop,hindi pop,bollywood,desi pop",0.515,0.475,0,-9.661,1,0.0351,0.782,0,0.164,0.674,81.835,4
Haiwaan,ANIMAL (Deluxe Edition Album),Ashim Kemson,23/1/24,162923,29,FALSE,,0.871,0.65,1,-3.249,1,0.111,0.381,0,0.16,0.546,119.944,4
Papa Meri Jaan,ANIMAL (Deluxe Edition Album),Sonu Nigam;Harshavardhan Rameshwar;Raj Shekhar,23/1/24,321549,17,FALSE,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop",0.247,0.197,4,-11.504,0,0.0417,0.912,0.000723,0.123,0.209,57.18,4
"Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")","Abrar’s Entry | Jamal Kudu (From ""ANIMAL"")",Harshavardhan Rameshwar;Choir,6/12/23,134110,60,FALSE,,0.739,0.584,3,-5.729,1,0.0758,0.631,0.00000652,0.285,0.753,120.522,4
Inji Idupazhagi,Devar Magan,Kamal Haasan;S. Janaki,25/10/92,209031,48,FALSE,"tamil pop,kollywood,tamil dance,kannada pop,telugu pop,sandalwood",0.752,0.449,4,-10.235,0,0.0542,0.596,0,0.235,0.841,145.997,4
Nila Adhu Vanathumele,Nayagan (Original Motion Picture Soundtrack),Ilaiyaraaja,21/10/87,301267,50,FALSE,"tamil pop,kollywood",0.743,0.667,5,-6.956,1,0.0519,0.746,0.706,0.135,0.943,175.558,4
Vaa Vennila Unnaithane,Mella Thirandhadhu Kadhavu (Original Motion Picture Soundtrack),S. P. Balasubrahmanyam;S. Janaki,1/1/86,279253,59,FALSE,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood",0.64,0.621,5,-10.328,1,0.0589,0.849,0.0484,0.142,0.9,79.249,4
Oruvan Oruvan Mudalali,Muthu,S. P. Balasubrahmanyam;Makumba,25/10/95,381411,41,FALSE,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,psytrance",0.796,0.63,11,-15.275,0,0.0745,0.195,0.000014,0.1,0.681,117.063,4
Thilana,Muthu,Mano;Sujatha,25/10/95,383071,35,FALSE,"tamil pop,kannada pop,telugu pop,tamil dance,malayalam pop,mollywood",0.822,0.599,0,-14.43,1,0.221,0.164,0.0000472,0.118,0.666,106.059,4
Act My Age,FOUR (Deluxe),One Direction,17/11/14,198655,59,FALSE,,0.495,0.883,6,-4.722,1,0.0402,0.00287,0.0000226,0.0978,0.642,135.899,4
Thenmadurai Vaigai Nadhi,Dharmathin Thalaivan (Original Motion Picture Soundtrack),Ilaiyaraaja;S. P. Balasubrahmanyam;P. Susheela;Malaysia Vasudevan,1/1/88,272533,61,FALSE,"tamil pop,kollywood,telugu pop,kannada pop,devotional,tollywood,sandalwood,tamil dance",0.793,0.329,9,-13.465,0,0.0586,0.974,0.123,0.057,0.608,133.206,4
10000 Pax,Jigarthanda DoubleX (Original Motion Picture Soundtrack),Santhosh Narayanan;ofRO,2/11/23,163600,37,FALSE,"tamil pop,kollywood,tamil hip hop,tamil dance,tamil indie",0.607,0.801,8,-3.586,1,0.0518,0.175,0,0.141,0.251,149.918,4
Zaalima,Raees (Original Motion Picture Soundtrack),Arijit Singh;Harshdeep Kaur,24/1/17,299333,75,FALSE,"hindi pop,bollywood,desi,bangla pop",0.487,0.898,9,-3.791,1,0.172,0.309,0,0.0886,0.65,88.349,4
"O Maahi (From ""Dunki"")","O Maahi (From ""Dunki"")",Pritam;Arijit Singh;Irshad Kamil,11/12/23,233453,72,FALSE,"bollywood,hindi pop,desi,bangla pop",0.616,0.669,1,-6.836,1,0.0349,0.562,0,0.177,0.475,116.973,4
"Bahara (From ""I Hate Luv Storys"")",Shreya Ghoshal: Best of Me,Vishal-Shekhar;Shreya Ghoshal;Sona Mohapatra,31/8/12,325706,11,FALSE,"bollywood,desi,hindi pop,kannada pop,marathi pop,bangla pop",0.595,0.739,5,-6.733,1,0.0359,0.0716,0.00000698,0.134,0.722,87.834,4
Yethi Yethi,Vaaranam Aayiram (Original Motion Picture Soundtrack),Harris Jayaraj;Benny Dayal;Naresh Iyer;Solar Sai,8/10/08,293866,65,FALSE,"tamil pop,kollywood,tamil dance,bollywood,desi,hindi pop,tollywood,telugu pop",0.941,0.771,10,-7.002,0,0.0919,0.0656,0,0.131,0.59,104.501,4
Oh! Shanthi Shanthi,Vaaranam Aayiram (Original Motion Picture Soundtrack),Harris Jayaraj;Clinton;S.P. Charan;Thamarai,8/10/08,183533,57,FALSE,"tamil pop,kollywood,tamil dance,telugu pop,tollywood",0.706,0.597,10,-7.045,1,0.041,0.464,0,0.226,0.41,132.91,4
Ava Enna,Vaaranam Aayiram (Original Motion Picture Soundtrack),Harris Jayaraj;Karthik;VV Prassanna;Thamarai,8/10/08,318493,66,FALSE,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",0.594,0.454,5,-9.422,0,0.0755,0.497,0.0000383,0.0736,0.705,133.825,4
Vizhigalil Vizhigalil,Thiruvilayadal Arambam,Harish Raghavendra,30/9/06,286253,61,FALSE,"tamil pop,kollywood",0.731,0.664,11,-9.817,0,0.0836,0.128,0,0.0608,0.724,164.108,4
Nijamellam Maranthupochu,Ethir Neechal (Original Motion Picture Soundtrack),Anirudh Ravichander;Dhanush,15/12/12,228106,57,TRUE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.599,0.79,11,-5.502,0,0.214,0.36,0.00000228,0.119,0.817,79.944,4
"New York Nagaram (From ""Sillunu Oru Kadhal"")",Most Loved Tamil Songs,A.R. Rahman,17/8/18,378020,17,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",0.652,0.732,0,-8.587,1,0.0275,0.203,0.000366,0.0739,0.577,127.043,4
"Munbe Vaa (From ""Sillunu Oru Kadhal"")",Kollywood's Most Romantic Songs,Naresh Iyer;Shreya Ghoshal,17/8/18,357006,4,FALSE,"tamil pop,kollywood,tollywood,telugu pop,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop",0.602,0.758,1,-9.416,1,0.0324,0.25,0.0000393,0.209,0.788,141.108,4
Ennamo Yeadho,KO (Original Motion Picture Soundtrack),Harris Jayaraj;Aalaap Raju;Prashanthini;Emcee Jesz;Sri Charan;Madhan Karky,18/1/11,336013,62,FALSE,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,tamil hip hop,tamil indie",0.793,0.571,7,-6.289,0,0.0341,0.0439,0.000215,0.193,0.692,90.986,4
Govinda,Engeyum Eppodhum (Original Motion Picture Soundtrack),C. Sathya;Vijay Prakash,3/8/11,245986,45,FALSE,"tamil pop,devotional,tamil dance,kollywood",0.849,0.583,6,-6.57,0,0.0657,0.311,0.00366,0.119,0.862,94.031,4
Chotta Chotta,Engeyum Eppodhum (Original Motion Picture Soundtrack),C. Sathya;Chinmayi,3/8/11,266053,50,FALSE,"tamil pop,devotional,tamil dance,kollywood,tollywood,marathi pop,telugu pop,bollywood",0.845,0.656,0,-6.273,0,0.0423,0.609,0.584,0.101,0.717,120,4
Maasama,Engeyum Eppodhum (Original Motion Picture Soundtrack),C. Sathya,3/8/11,238226,48,FALSE,"tamil pop,devotional,tamil dance,kollywood",0.887,0.578,11,-6.393,0,0.143,0.249,0.0000586,0.0773,0.882,149.873,3
Un Pere Theriyadhu,Engeyum Eppodhum (Original Motion Picture Soundtrack),C. Sathya;Madhushree,3/8/11,278720,55,FALSE,"tamil pop,devotional,tamil dance,kollywood",0.796,0.692,9,-6.451,0,0.0769,0.353,0.00102,0.0899,0.734,87.924,4
"Chinna Chinna Asai (From ""Roja"")",Birthday Special A.R. Rahman Tamil Hits,Minmini,6/1/18,293076,3,FALSE,"tamil pop,malayalam pop",0.591,0.41,2,-6.904,1,0.0487,0.296,0.0000447,0.132,0.545,171.826,4
"Lutt Putt Gaya (From ""Dunki"")","Lutt Putt Gaya (From ""Dunki"")",Pritam;Arijit Singh;IP Singh;Swanand Kirkire,22/11/23,222997,64,FALSE,"bollywood,hindi pop,desi,bangla pop,bhajan,ghazal",0.655,0.803,9,-7.472,1,0.179,0.465,0.0000429,0.0499,0.651,90.973,4
Chal Ve Watna,Dunki,Pritam;Javed Ali;Varun Grover,20/12/23,252119,32,FALSE,"bollywood,hindi pop,desi,sufi,qawwali,desi pop,ghazal",0.482,0.656,4,-7.266,0,0.0414,0.76,0.000125,0.0775,0.477,82.018,4
"Sher Khul Gaye (From ""Fighter"")","Sher Khul Gaye (From ""Fighter"")",Vishal-Shekhar;Vishal Dadlani;Shekhar Ravjiani;Benny Dayal;Shilpa Rao;Kumaar,15/12/23,180172,54,FALSE,"bollywood,desi,hindi pop",0.88,0.63,0,-6.719,0,0.0606,0.0219,0,0.0663,0.81,123.021,4
"Ishq Jaisa Kuch (From ""Fighter"")","Ishq Jaisa Kuch (From ""Fighter"")",Vishal-Shekhar;Vishal Dadlani;Shekhar Ravjiani;Shilpa Rao;Mellow D;Kumaar,22/12/23,169686,55,FALSE,"bollywood,desi,hindi pop",0.736,0.697,1,-7.672,0,0.0416,0.115,0.0000147,0.149,0.386,104.974,4
Thendral Vandhu,Thendrale Ennai Thodu (Original Motion Picture Soundtrack),Ilaiyaraaja;K. J. Yesudas;S. Janaki,1/1/85,256066,55,FALSE,"tamil pop,kollywood,malayalam pop,devotional,mollywood,kannada pop,telugu pop,sandalwood",0.767,0.337,9,-13.322,1,0.0326,0.728,0.00906,0.0988,0.895,112.512,4
Thendral Kaatrae,Kumbakarai Thangayya (Original Motion Picture Soundtrack),Ilaiyaraaja;Mano;S. Janaki,1/1/91,245466,48,FALSE,"tamil pop,kollywood,kannada pop,telugu pop,tamil dance,sandalwood",0.711,0.241,1,-15.331,0,0.0325,0.984,0.764,0.118,0.752,118.111,4
Mandram Vandha,Mouna Ragam (Original Motion Picture Soundtrack),Ilaiyaraaja;S. P. Balasubrahmanyam,1986,287279,59,FALSE,"tamil pop,kollywood,telugu pop,kannada pop,devotional,tollywood,sandalwood",0.649,0.291,2,-11.807,1,0.0341,0.769,0.0475,0.145,0.285,115.769,4
Party All Night,Boss,Yo Yo Honey Singh;Sahil Kaushal,10/9/13,282792,60,FALSE,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",0.854,0.738,6,-5.388,0,0.231,0.203,0,0.298,0.804,129.989,4
Unakku Thaan,Chithha (Original Motion Picture Soundtrack),Santhosh Narayanan;Dhvani Kailas,26/9/23,216214,61,FALSE,"tamil pop,kollywood,tamil hip hop,tamil dance",0.578,0.389,1,-5.439,0,0.0304,0.875,0.00000128,0.0973,0.559,139.64,3
Barso Re,Guru (Original Motion Picture Soundtrack),A.R. Rahman;Shreya Ghoshal;Uday Mazumdar,11/9/06,329600,64,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,marathi pop,bangla pop",0.879,0.487,0,-9.441,1,0.148,0.337,0.000284,0.0706,0.338,116.991,4
Tere Bina,Guru (Original Motion Picture Soundtrack),A.R. Rahman;Chinmayi;Murtuza Khan;Qadir Khan,11/9/06,309640,82,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tollywood,marathi pop,telugu pop",0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4
Ram Chahe Leela,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Sanjay Leela Bhansali;Bhoomi Trivedi;Siddharth - Garima,15/10/13,244285,19,FALSE,"gujarati garba,bollywood,desi,sufi,hindi pop,gujarati pop",0.693,0.891,5,-4.144,0,0.263,0.0215,0,0.324,0.689,140.117,4
Nagada Sang Dhol,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Sanjay Leela Bhansali;Shreya Ghoshal;Osman Mir;Siddharth - Garima,15/10/13,273256,28,FALSE,"gujarati garba,bollywood,desi,sufi,hindi pop,gujarati pop,kannada pop,marathi pop,bangla pop,bhajan",0.743,0.921,3,-5.005,0,0.133,0.289,0.0064,0.0402,0.686,113.3,3
Tattad Tattad,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Sanjay Leela Bhansali;Aditya Narayan;Siddharth - Garima,15/10/13,297857,13,FALSE,"gujarati garba,bollywood,desi,sufi,hindi pop,gujarati pop",0.485,0.925,1,-5.856,0,0.173,0.0801,0.0103,0.0482,0.574,107.916,3
Laal Ishq,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Sanjay Leela Bhansali;Arijit Singh;Siddharth - Garima,15/10/13,387169,26,FALSE,"gujarati garba,bollywood,desi,sufi,hindi pop,gujarati pop,bangla pop",0.512,0.67,3,-5.792,1,0.027,0.034,0,0.309,0.446,105.957,4
"Hone Do Jo Hota Hai - From ""Kho Gaye Hum Kahan""",Kho Gaye Hum Kahan (Original Motion Picture Soundtrack),OAFF;Savera;Javed Akhtar;Lothika,10/12/23,183899,14,FALSE,"indian indie,hindi indie,bollywood,desi,desi pop,hindi pop",0.679,0.591,11,-6.087,1,0.0391,0.125,0.00000336,0.0815,0.495,120.004,4
"I Wanna See You Dance - From ""Kho Gaye Hum Kahan""",Kho Gaye Hum Kahan (Original Motion Picture Soundtrack),Sachin-Jigar;Saba Azad;Ankur Tewari,10/12/23,162473,11,FALSE,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,indian indie,hindi indie,hindi hip hop,desi hip hop",0.858,0.639,7,-6.44,1,0.0524,0.416,0.00197,0.0945,0.963,122.006,4
Colors - Wideboys Remix,Colors (Wideboys Remix),Jason Derulo,15/6/18,183870,30,FALSE,,0.656,0.855,0,-4.884,0,0.0443,0.00821,0.0000277,0.32,0.7,124.001,4
"Sound of Salaar (From ""Salaar Cease Fire"")","Sound of Salaar (From ""Salaar Cease Fire"")",Ravi Basrur;Yair Albeg Wein;Songs To Your Eyes,22/12/23,175172,45,FALSE,"kannada pop,sandalwood,tollywood",0.265,0.878,0,-7.609,0,0.176,0.148,0.886,0.0765,0.133,108.173,3
Pidikkudhae,Sigaram Thodu (Original Motion Picture Soundtrack),D. Imman;Jithin Raj;Shreya Ghoshal,9/8/14,267266,48,FALSE,"tamil pop,tamil dance,kollywood,kannada pop,bollywood,hindi pop,desi,marathi pop,bangla pop",0.677,0.697,0,-3.906,0,0.0316,0.201,0.00000414,0.156,0.743,142.471,3
Kerala Song,Natpe Thunai (Original Motion Picture Soundtrack),Hiphop Tamizha,3/4/19,237551,54,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.524,0.947,7,-2.6,1,0.258,0.163,0,0.451,0.653,190.013,4
Single Pasanga,Natpe Thunai (Original Motion Picture Soundtrack),Hiphop Tamizha;Gana Balachanda;Gana Ulagam Dharani;Arivu,3/4/19,224457,57,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,malayalam hip hop",0.753,0.895,6,-3.268,0,0.208,0.21,0,0.0696,0.864,138.043,4
Vengamavan,Natpe Thunai (Original Motion Picture Soundtrack),Hiphop Tamizha;Chinna Ponnu,3/4/19,217715,60,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.559,0.986,7,-2.666,1,0.239,0.142,0.000133,0.135,0.251,149.975,4
Meesaya Murukku,Meesaya Murukku (Original Motion Picture Soundtrack),Hiphop Tamizha;Kharesma Ravichandran,28/7/17,222164,59,FALSE,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie",0.601,0.92,10,-2.313,0,0.146,0.419,0,0.263,0.493,86.976,4
Maatikichu,Meesaya Murukku (Original Motion Picture Soundtrack),V.M. Mahalingam,28/7/17,197908,50,FALSE,"tamil dance,tamil pop,kollywood,tamil hip hop",0.545,0.985,9,-2.272,0,0.289,0.0486,0,0.269,0.871,180.014,3
Maatikichu,Meesaya Murukku (Original Motion Picture Soundtrack),V.M. Mahalingam,28/7/17,197908,50,FALSE,"tamil dance,tamil pop,kollywood,tamil hip hop",0.545,0.985,9,-2.272,0,0.289,0.0486,0,0.269,0.871,180.014,3
